date,channel,campaign_id,campaign_name,spend,impressions,clicks
2025-09-25,Google App Campaigns,goog_ac_01,Google – App Campaign NL,336.89,87755,1297
2025-09-25,Google App Campaigns,goog_ac_02,Google – App Campaign EU,363.29,96875,1339
2025-09-25,Google Brand Search,goog_brand_01,Google – Brand Search,115.19,7074,972
2025-09-25,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,454.83,39628,1443
2025-09-25,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,552.63,189817,2275
2025-09-25,Meta,fb_prospect_02,FB – Prospecting Interest EU,533.42,176710,2075
2025-09-25,Referral,referral_mgm_01,Referral – Member Get Member,1870.07,0,0
2025-09-25,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,378.19,170729,1490
2025-09-25,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,407.64,185396,1555
2025-09-26,Google App Campaigns,goog_ac_01,Google – App Campaign NL,385.96,98667,1600
2025-09-26,Google App Campaigns,goog_ac_02,Google – App Campaign EU,478.26,134943,1951
2025-09-26,Google Brand Search,goog_brand_01,Google – Brand Search,150.81,10808,1601
2025-09-26,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,604.22,51321,1754
2025-09-26,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,559.09,182806,2321
2025-09-26,Meta,fb_prospect_02,FB – Prospecting Interest EU,593.8,211391,2550
2025-09-26,Referral,referral_mgm_01,Referral – Member Get Member,1712.69,0,0
2025-09-26,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,460.47,194452,1553
2025-09-26,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,469.01,222903,1838
2025-09-27,Google App Campaigns,goog_ac_01,Google – App Campaign NL,442.27,126246,1829
2025-09-27,Google App Campaigns,goog_ac_02,Google – App Campaign EU,436.51,123883,1780
2025-09-27,Google Brand Search,goog_brand_01,Google – Brand Search,146.41,10106,1509
2025-09-27,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,617.33,58890,2204
2025-09-27,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,657.75,211294,2522
2025-09-27,Meta,fb_prospect_02,FB – Prospecting Interest EU,596.97,195808,2370
2025-09-27,Referral,referral_mgm_01,Referral – Member Get Member,1595.79,0,0
2025-09-27,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,460.34,195434,1532
2025-09-27,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,412.47,193837,1402
2025-09-28,Google App Campaigns,goog_ac_01,Google – App Campaign NL,443.03,123871,1773
2025-09-28,Google App Campaigns,goog_ac_02,Google – App Campaign EU,422.27,119984,1637
2025-09-28,Google Brand Search,goog_brand_01,Google – Brand Search,156.15,10808,1765
2025-09-28,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,554.52,51500,1889
2025-09-28,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,651.7,227396,2765
2025-09-28,Meta,fb_prospect_02,FB – Prospecting Interest EU,681.02,222134,2885
2025-09-28,Referral,referral_mgm_01,Referral – Member Get Member,2139.99,0,0
2025-09-28,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,471.56,225492,1713
2025-09-28,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,493.15,219395,1641
2025-09-29,Google App Campaigns,goog_ac_01,Google – App Campaign NL,366.43,98606,1398
2025-09-29,Google App Campaigns,goog_ac_02,Google – App Campaign EU,355.63,95570,1523
2025-09-29,Google Brand Search,goog_brand_01,Google – Brand Search,129.73,8746,1263
2025-09-29,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,468.57,38857,1355
2025-09-29,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,531.63,184432,2232
2025-09-29,Meta,fb_prospect_02,FB – Prospecting Interest EU,559.97,196738,2249
2025-09-29,Referral,referral_mgm_01,Referral – Member Get Member,1737.84,0,0
2025-09-29,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,383.84,173987,1487
2025-09-29,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,402.59,167535,1304
2025-09-30,Google App Campaigns,goog_ac_01,Google – App Campaign NL,329.99,85376,1391
2025-09-30,Google App Campaigns,goog_ac_02,Google – App Campaign EU,364.9,97909,1590
2025-09-30,Google Brand Search,goog_brand_01,Google – Brand Search,108.88,7557,1238
2025-09-30,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,515.48,47487,1789
2025-09-30,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,469.38,163770,2051
2025-09-30,Meta,fb_prospect_02,FB – Prospecting Interest EU,574.73,203850,2581
2025-09-30,Referral,referral_mgm_01,Referral – Member Get Member,2041.83,0,0
2025-09-30,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,422.8,177557,1370
2025-09-30,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,378.21,174493,1488
2025-10-01,Google App Campaigns,goog_ac_01,Google – App Campaign NL,350.3,90690,1455
2025-10-01,Google App Campaigns,goog_ac_02,Google – App Campaign EU,395.33,104127,1708
2025-10-01,Google Brand Search,goog_brand_01,Google – Brand Search,115.97,8251,1167
2025-10-01,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,417.87,36108,1332
2025-10-01,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,502.83,162810,2100
2025-10-01,Meta,fb_prospect_02,FB – Prospecting Interest EU,545.42,188639,2042
2025-10-01,Referral,referral_mgm_01,Referral – Member Get Member,1603.7,0,0
2025-10-01,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,342.43,145447,1231
2025-10-01,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,385.85,160145,1221
2025-10-02,Google App Campaigns,goog_ac_01,Google – App Campaign NL,341.86,92765,1414
2025-10-02,Google App Campaigns,goog_ac_02,Google – App Campaign EU,348.84,85645,1271
2025-10-02,Google Brand Search,goog_brand_01,Google – Brand Search,106.04,7530,1230
2025-10-02,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,500.12,42571,1551
2025-10-02,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,542.01,166497,1819
2025-10-02,Meta,fb_prospect_02,FB – Prospecting Interest EU,470.43,164829,1872
2025-10-02,Referral,referral_mgm_01,Referral – Member Get Member,2092.33,0,0
2025-10-02,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,411.25,174053,1307
2025-10-02,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,379.0,180435,1467
2025-10-03,Google App Campaigns,goog_ac_01,Google – App Campaign NL,441.25,118388,1921
2025-10-03,Google App Campaigns,goog_ac_02,Google – App Campaign EU,458.73,129813,2140
2025-10-03,Google Brand Search,goog_brand_01,Google – Brand Search,132.74,9042,1336
2025-10-03,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,554.46,50995,1851
2025-10-03,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,585.02,181810,2264
2025-10-03,Meta,fb_prospect_02,FB – Prospecting Interest EU,648.25,227572,2918
2025-10-03,Referral,referral_mgm_01,Referral – Member Get Member,1841.02,0,0
2025-10-03,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,405.78,179128,1408
2025-10-03,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,498.61,223047,1823
2025-10-04,Google App Campaigns,goog_ac_01,Google – App Campaign NL,437.91,123778,1828
2025-10-04,Google App Campaigns,goog_ac_02,Google – App Campaign EU,467.2,117339,1712
2025-10-04,Google Brand Search,goog_brand_01,Google – Brand Search,149.42,10161,1456
2025-10-04,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,512.39,45989,1756
2025-10-04,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,638.6,199247,2313
2025-10-04,Meta,fb_prospect_02,FB – Prospecting Interest EU,610.7,216054,2548
2025-10-04,Referral,referral_mgm_01,Referral – Member Get Member,1969.51,0,0
2025-10-04,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,455.34,192015,1611
2025-10-04,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,482.69,215636,1606
2025-10-05,Google App Campaigns,goog_ac_01,Google – App Campaign NL,439.7,121380,1864
2025-10-05,Google App Campaigns,goog_ac_02,Google – App Campaign EU,430.87,116337,1811
2025-10-05,Google Brand Search,goog_brand_01,Google – Brand Search,148.7,9618,1349
2025-10-05,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,617.09,53415,1853
2025-10-05,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,559.69,176960,2254
2025-10-05,Meta,fb_prospect_02,FB – Prospecting Interest EU,627.38,224346,2467
2025-10-05,Referral,referral_mgm_01,Referral – Member Get Member,1753.61,0,0
2025-10-05,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,508.48,224961,1715
2025-10-05,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,514.74,225959,1760
2025-10-06,Google App Campaigns,goog_ac_01,Google – App Campaign NL,365.08,94272,1394
2025-10-06,Google App Campaigns,goog_ac_02,Google – App Campaign EU,346.77,90132,1320
2025-10-06,Google Brand Search,goog_brand_01,Google – Brand Search,130.44,8008,1261
2025-10-06,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,417.5,39404,1510
2025-10-06,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,470.07,147245,1740
2025-10-06,Meta,fb_prospect_02,FB – Prospecting Interest EU,566.49,184055,2175
2025-10-06,Referral,referral_mgm_01,Referral – Member Get Member,2093.25,0,0
2025-10-06,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,426.96,180491,1365
2025-10-06,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,394.94,163658,1187
2025-10-07,Google App Campaigns,goog_ac_01,Google – App Campaign NL,335.9,93534,1508
2025-10-07,Google App Campaigns,goog_ac_02,Google – App Campaign EU,392.23,111840,1813
2025-10-07,Google Brand Search,goog_brand_01,Google – Brand Search,109.13,6889,1019
2025-10-07,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,488.77,42350,1608
2025-10-07,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,477.9,158143,1767
2025-10-07,Meta,fb_prospect_02,FB – Prospecting Interest EU,480.92,172304,2096
2025-10-07,Referral,referral_mgm_01,Referral – Member Get Member,2148.72,0,0
2025-10-07,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,390.74,162385,1411
2025-10-07,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,409.46,171654,1500
2025-10-08,Google App Campaigns,goog_ac_01,Google – App Campaign NL,342.3,84734,1316
2025-10-08,Google App Campaigns,goog_ac_02,Google – App Campaign EU,349.78,92457,1495
2025-10-08,Google Brand Search,goog_brand_01,Google – Brand Search,109.41,6936,1084
2025-10-08,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,499.97,42446,1531
2025-10-08,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,551.15,171978,1876
2025-10-08,Meta,fb_prospect_02,FB – Prospecting Interest EU,542.81,181945,2142
2025-10-08,Referral,referral_mgm_01,Referral – Member Get Member,1672.92,0,0
2025-10-08,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,364.06,164800,1424
2025-10-08,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,383.17,171764,1352
2025-10-09,Google App Campaigns,goog_ac_01,Google – App Campaign NL,321.76,89522,1230
2025-10-09,Google App Campaigns,goog_ac_02,Google – App Campaign EU,365.01,102907,1617
2025-10-09,Google Brand Search,goog_brand_01,Google – Brand Search,121.91,8004,1306
2025-10-09,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,463.17,39250,1489
2025-10-09,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,501.39,170669,1998
2025-10-09,Meta,fb_prospect_02,FB – Prospecting Interest EU,549.84,178836,1931
2025-10-09,Referral,referral_mgm_01,Referral – Member Get Member,1765.0,0,0
2025-10-09,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,349.52,149878,1294
2025-10-09,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,405.96,192823,1659
2025-10-10,Google App Campaigns,goog_ac_01,Google – App Campaign NL,391.57,107730,1573
2025-10-10,Google App Campaigns,goog_ac_02,Google – App Campaign EU,449.13,114284,1763
2025-10-10,Google Brand Search,goog_brand_01,Google – Brand Search,138.36,9524,1480
2025-10-10,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,516.59,43492,1556
2025-10-10,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,605.64,208004,2648
2025-10-10,Meta,fb_prospect_02,FB – Prospecting Interest EU,687.09,212346,2687
2025-10-10,Referral,referral_mgm_01,Referral – Member Get Member,1923.31,0,0
2025-10-10,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,429.28,189029,1393
2025-10-10,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,419.31,183336,1524
2025-10-11,Google App Campaigns,goog_ac_01,Google – App Campaign NL,444.85,120718,1866
2025-10-11,Google App Campaigns,goog_ac_02,Google – App Campaign EU,402.37,111888,1733
2025-10-11,Google Brand Search,goog_brand_01,Google – Brand Search,159.07,10309,1397
2025-10-11,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,517.29,43775,1471
2025-10-11,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,667.62,212461,2428
2025-10-11,Meta,fb_prospect_02,FB – Prospecting Interest EU,594.77,200550,2341
2025-10-11,Referral,referral_mgm_01,Referral – Member Get Member,1635.16,0,0
2025-10-11,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,474.25,218551,1850
2025-10-11,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,506.3,209919,1703
2025-10-12,Google App Campaigns,goog_ac_01,Google – App Campaign NL,427.89,117333,1642
2025-10-12,Google App Campaigns,goog_ac_02,Google – App Campaign EU,460.22,119023,1639
2025-10-12,Google Brand Search,goog_brand_01,Google – Brand Search,157.55,10130,1561
2025-10-12,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,603.79,55430,2088
2025-10-12,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,561.59,186289,2363
2025-10-12,Meta,fb_prospect_02,FB – Prospecting Interest EU,656.42,231158,2647
2025-10-12,Referral,referral_mgm_01,Referral – Member Get Member,2163.64,0,0
2025-10-12,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,421.17,173174,1358
2025-10-12,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,493.66,217664,1859
2025-10-13,Google App Campaigns,goog_ac_01,Google – App Campaign NL,367.43,104627,1712
2025-10-13,Google App Campaigns,goog_ac_02,Google – App Campaign EU,396.57,108219,1666
2025-10-13,Google Brand Search,goog_brand_01,Google – Brand Search,106.82,6652,1020
2025-10-13,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,478.96,43306,1548
2025-10-13,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,523.51,185476,2279
2025-10-13,Meta,fb_prospect_02,FB – Prospecting Interest EU,546.6,190158,2083
2025-10-13,Referral,referral_mgm_01,Referral – Member Get Member,1327.38,0,0
2025-10-13,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,430.0,183277,1458
2025-10-13,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,421.8,175560,1524
2025-10-14,Google App Campaigns,goog_ac_01,Google – App Campaign NL,363.59,93585,1518
2025-10-14,Google App Campaigns,goog_ac_02,Google – App Campaign EU,366.2,95459,1569
2025-10-14,Google Brand Search,goog_brand_01,Google – Brand Search,133.75,9059,1461
2025-10-14,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,524.45,48695,1803
2025-10-14,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,581.12,205603,2327
2025-10-14,Meta,fb_prospect_02,FB – Prospecting Interest EU,481.34,153042,1687
2025-10-14,Referral,referral_mgm_01,Referral – Member Get Member,1298.84,0,0
2025-10-14,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,366.88,157876,1185
2025-10-14,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,411.75,196595,1612
2025-10-15,Google App Campaigns,goog_ac_01,Google – App Campaign NL,316.42,88961,1239
2025-10-15,Google App Campaigns,goog_ac_02,Google – App Campaign EU,339.61,90805,1479
2025-10-15,Google Brand Search,goog_brand_01,Google – Brand Search,120.8,8266,1150
2025-10-15,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,529.55,49199,1799
2025-10-15,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,499.05,154466,1824
2025-10-15,Meta,fb_prospect_02,FB – Prospecting Interest EU,564.41,191562,2377
2025-10-15,Referral,referral_mgm_01,Referral – Member Get Member,2159.2,0,0
2025-10-15,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,343.89,154162,1233
2025-10-15,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,341.4,141705,1024
2025-10-16,Google App Campaigns,goog_ac_01,Google – App Campaign NL,380.24,98530,1468
2025-10-16,Google App Campaigns,goog_ac_02,Google – App Campaign EU,369.9,103193,1487
2025-10-16,Google Brand Search,goog_brand_01,Google – Brand Search,118.59,8445,1388
2025-10-16,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,499.22,42856,1542
2025-10-16,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,523.09,166656,2058
2025-10-16,Meta,fb_prospect_02,FB – Prospecting Interest EU,471.43,147178,1687
2025-10-16,Referral,referral_mgm_01,Referral – Member Get Member,1453.62,0,0
2025-10-16,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,362.73,173713,1522
2025-10-16,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,367.69,156646,1185
2025-10-17,Google App Campaigns,goog_ac_01,Google – App Campaign NL,467.63,131665,1867
2025-10-17,Google App Campaigns,goog_ac_02,Google – App Campaign EU,431.03,119285,1959
2025-10-17,Google Brand Search,goog_brand_01,Google – Brand Search,136.69,9574,1305
2025-10-17,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,501.07,43306,1467
2025-10-17,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,633.45,219325,2747
2025-10-17,Meta,fb_prospect_02,FB – Prospecting Interest EU,685.86,230788,3005
2025-10-17,Referral,referral_mgm_01,Referral – Member Get Member,2109.47,0,0
2025-10-17,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,491.12,232784,1726
2025-10-17,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,477.88,202140,1544
2025-10-18,Google App Campaigns,goog_ac_01,Google – App Campaign NL,449.62,119275,1686
2025-10-18,Google App Campaigns,goog_ac_02,Google – App Campaign EU,381.16,107143,1708
2025-10-18,Google Brand Search,goog_brand_01,Google – Brand Search,145.99,9447,1524
2025-10-18,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,521.63,47444,1738
2025-10-18,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,702.85,243599,3207
2025-10-18,Meta,fb_prospect_02,FB – Prospecting Interest EU,582.58,202320,2452
2025-10-18,Referral,referral_mgm_01,Referral – Member Get Member,1791.18,0,0
2025-10-18,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,445.25,204590,1605
2025-10-18,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,421.44,190628,1531
2025-10-19,Google App Campaigns,goog_ac_01,Google – App Campaign NL,421.25,114339,1571
2025-10-19,Google App Campaigns,goog_ac_02,Google – App Campaign EU,387.91,111609,1617
2025-10-19,Google Brand Search,goog_brand_01,Google – Brand Search,143.07,9981,1500
2025-10-19,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,547.13,46699,1681
2025-10-19,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,597.61,209929,2717
2025-10-19,Meta,fb_prospect_02,FB – Prospecting Interest EU,652.87,221045,2444
2025-10-19,Referral,referral_mgm_01,Referral – Member Get Member,1959.05,0,0
2025-10-19,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,476.55,219262,1807
2025-10-19,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,485.27,203426,1764
2025-10-20,Google App Campaigns,goog_ac_01,Google – App Campaign NL,363.07,100232,1391
2025-10-20,Google App Campaigns,goog_ac_02,Google – App Campaign EU,368.18,103902,1647
2025-10-20,Google Brand Search,goog_brand_01,Google – Brand Search,132.11,8419,1283
2025-10-20,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,522.4,48073,1646
2025-10-20,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,519.96,164867,1993
2025-10-20,Meta,fb_prospect_02,FB – Prospecting Interest EU,520.05,185901,2046
2025-10-20,Referral,referral_mgm_01,Referral – Member Get Member,1532.52,0,0
2025-10-20,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,339.34,150399,1095
2025-10-20,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,414.12,172675,1302
2025-10-21,Google App Campaigns,goog_ac_01,Google – App Campaign NL,396.83,108472,1655
2025-10-21,Google App Campaigns,goog_ac_02,Google – App Campaign EU,315.15,79994,1085
2025-10-21,Google Brand Search,goog_brand_01,Google – Brand Search,125.47,7934,1214
2025-10-21,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,454.08,39357,1385
2025-10-21,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,560.17,192718,2164
2025-10-21,Meta,fb_prospect_02,FB – Prospecting Interest EU,566.94,187824,2272
2025-10-21,Referral,referral_mgm_01,Referral – Member Get Member,1591.89,0,0
2025-10-21,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,408.48,192359,1666
2025-10-21,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,345.75,159224,1197
2025-10-22,Google App Campaigns,goog_ac_01,Google – App Campaign NL,327.73,90773,1369
2025-10-22,Google App Campaigns,goog_ac_02,Google – App Campaign EU,323.3,92411,1383
2025-10-22,Google Brand Search,goog_brand_01,Google – Brand Search,126.95,8698,1245
2025-10-22,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,500.82,42506,1379
2025-10-22,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,466.29,151293,1952
2025-10-22,Meta,fb_prospect_02,FB – Prospecting Interest EU,490.41,169299,2076
2025-10-22,Referral,referral_mgm_01,Referral – Member Get Member,1809.45,0,0
2025-10-22,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,422.43,178283,1471
2025-10-22,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,342.12,152810,1281
2025-10-23,Google App Campaigns,goog_ac_01,Google – App Campaign NL,395.63,112172,1578
2025-10-23,Google App Campaigns,goog_ac_02,Google – App Campaign EU,337.19,87966,1419
2025-10-23,Google Brand Search,goog_brand_01,Google – Brand Search,131.15,8089,1194
2025-10-23,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,521.52,48599,1623
2025-10-23,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,559.41,187807,2450
2025-10-23,Meta,fb_prospect_02,FB – Prospecting Interest EU,565.08,184086,2193
2025-10-23,Referral,referral_mgm_01,Referral – Member Get Member,1732.03,0,0
2025-10-23,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,406.7,180899,1403
2025-10-23,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,410.44,185825,1488
2025-10-24,Google App Campaigns,goog_ac_01,Google – App Campaign NL,423.28,109251,1746
2025-10-24,Google App Campaigns,goog_ac_02,Google – App Campaign EU,385.27,107116,1525
2025-10-24,Google Brand Search,goog_brand_01,Google – Brand Search,148.23,10004,1594
2025-10-24,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,624.54,51122,1809
2025-10-24,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,565.92,188437,2121
2025-10-24,Meta,fb_prospect_02,FB – Prospecting Interest EU,602.72,193747,2420
2025-10-24,Referral,referral_mgm_01,Referral – Member Get Member,1423.2,0,0
2025-10-24,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,447.27,199906,1618
2025-10-24,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,430.43,182258,1546
2025-10-25,Google App Campaigns,goog_ac_01,Google – App Campaign NL,426.08,106675,1702
2025-10-25,Google App Campaigns,goog_ac_02,Google – App Campaign EU,438.25,108601,1686
2025-10-25,Google Brand Search,goog_brand_01,Google – Brand Search,152.03,10163,1373
2025-10-25,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,538.05,44529,1591
2025-10-25,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,669.9,233288,3016
2025-10-25,Meta,fb_prospect_02,FB – Prospecting Interest EU,681.99,224217,2770
2025-10-25,Referral,referral_mgm_01,Referral – Member Get Member,1821.42,0,0
2025-10-25,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,417.91,183227,1571
2025-10-25,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,503.79,223846,1810
2025-10-26,Google App Campaigns,goog_ac_01,Google – App Campaign NL,381.04,102970,1506
2025-10-26,Google App Campaigns,goog_ac_02,Google – App Campaign EU,469.81,124882,1972
2025-10-26,Google Brand Search,goog_brand_01,Google – Brand Search,157.61,10380,1577
2025-10-26,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,615.03,51155,1768
2025-10-26,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,569.1,188225,2374
2025-10-26,Meta,fb_prospect_02,FB – Prospecting Interest EU,696.92,233090,2716
2025-10-26,Referral,referral_mgm_01,Referral – Member Get Member,2252.37,0,0
2025-10-26,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,469.3,192111,1666
2025-10-26,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,435.07,204842,1478
2025-10-27,Google App Campaigns,goog_ac_01,Google – App Campaign NL,316.96,80027,1130
2025-10-27,Google App Campaigns,goog_ac_02,Google – App Campaign EU,351.41,89913,1250
2025-10-27,Google Brand Search,goog_brand_01,Google – Brand Search,113.55,7998,1225
2025-10-27,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,484.08,44707,1621
2025-10-27,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,528.42,163437,1790
2025-10-27,Meta,fb_prospect_02,FB – Prospecting Interest EU,514.26,166893,2048
2025-10-27,Referral,referral_mgm_01,Referral – Member Get Member,1829.85,0,0
2025-10-27,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,418.39,177995,1535
2025-10-27,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,374.51,168925,1304
2025-10-28,Google App Campaigns,goog_ac_01,Google – App Campaign NL,360.13,92934,1408
2025-10-28,Google App Campaigns,goog_ac_02,Google – App Campaign EU,393.75,111199,1692
2025-10-28,Google Brand Search,goog_brand_01,Google – Brand Search,119.7,7468,1179
2025-10-28,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,463.7,42525,1613
2025-10-28,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,500.88,157661,1759
2025-10-28,Meta,fb_prospect_02,FB – Prospecting Interest EU,478.03,157806,1704
2025-10-28,Referral,referral_mgm_01,Referral – Member Get Member,2196.12,0,0
2025-10-28,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,394.57,167307,1269
2025-10-28,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,381.67,162515,1348
2025-10-29,Google App Campaigns,goog_ac_01,Google – App Campaign NL,328.39,92417,1362
2025-10-29,Google App Campaigns,goog_ac_02,Google – App Campaign EU,388.54,96335,1332
2025-10-29,Google Brand Search,goog_brand_01,Google – Brand Search,117.2,7301,1067
2025-10-29,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,420.81,38015,1418
